scientific_name,longitude,latitude
Cloud forest,-98.3376392160914,20.5540273353201
Cloud forest,-98.4709725488833,20.6206940017104
Cloud forest,-97.8876392179188,20.2790273364604
Cloud forest,-97.4293058864467,19.912360671314
Cloud forest,-98.5376392152792,20.6456940016067
Cloud forest,-97.7126392186294,20.104027337186
Cloud forest,-98.3043058828934,20.4373606691372
Cloud forest,-97.4459725530457,20.029027337497
Cloud forest,-98.704305881269,20.7456940011921
Cloud forest,-98.3626392159898,20.6373606683079
Cloud forest,-98.6543058814721,20.6956940013994
Cloud forest,-98.754305881066,20.7290273345945
Cloud forest,-98.7959725475635,20.787360667686
Cloud forest,-98.1876392167005,20.445694002436
Cloud forest,-98.6959725479695,21.0040273334543
Cloud forest,-98.3793058825888,20.6540273349055
Cloud forest,-97.7793058850254,20.0956940038872
Cloud forest,-97.9209725511167,20.329027336253
Cloud forest,-97.6126392190355,20.0123606708994
Cloud forest,-98.3543058826904,20.6456940016067
Cloud forest,-98.9709725468528,20.9706940002591
Cloud forest,-98.5709725484772,20.6623606682043
Cloud forest,-98.4626392155837,20.6290273350091
Cloud forest,-98.3126392161929,20.5623606686189
Cloud forest,-97.7709725517259,20.0790273372896
Cloud forest,-98.68763921467,20.9540273336616
Cloud forest,-98.0793058838071,20.5623606686189
Cloud forest,-98.2793058829949,20.4123606692409
Cloud forest,-97.8459725514213,20.0873606705884
Cloud forest,-98.6543058814721,20.8540273340762
Cloud forest,-98.4959725487817,20.8040273342835
Cloud forest,-98.5709725484772,21.0040273334543
Cloud forest,-97.8959725512183,20.2706940031616
Cloud forest,-98.1543058835025,20.254027336564
Cloud forest,-98.8459725473604,21.0623606665457
Cloud forest,-98.9626392135533,21.0623606665457
Cloud forest,-98.8543058806599,20.9206940004665
Cloud forest,-97.7459725518274,20.0456940040945
Cloud forest,-98.6293058815736,20.8706940006738
Cloud forest,-98.3209725494924,20.3040273363567
Cloud forest,-97.4209725531472,19.9456940045091
Cloud forest,-98.3543058826904,20.6706940015031
Cloud forest,-98.9876392134518,21.2206939992226
Cloud forest,-99.4876392114213,22.0456939958018
Cloud forest,-97.6126392190355,19.9956940043018
Cloud forest,-98.4709725488833,20.6540273349055
Cloud forest,-97.7459725518274,19.9790273377043
Cloud forest,-98.4709725488833,20.7706940010884
Cloud forest,-98.2959725495939,20.4540273357348
Cloud forest,-98.1293058836041,20.4790273356311
Cloud forest,-98.3126392161929,20.3206940029543
Cloud forest,-99.4543058782234,22.0373606625031
Cloud forest,-98.6043058816751,20.862360667375
Cloud forest,-97.8543058847208,20.2623606698628
Cloud forest,-98.5876392150761,20.8456940007774
Cloud forest,-97.8043058849238,20.0956940038872
Cloud forest,-98.2959725495939,20.3040273363567
Cloud forest,-98.4709725488833,20.787360667686
Cloud forest,-98.4793058821827,20.7623606677896
Cloud forest,-97.7876392183249,20.1123606704848
Cloud forest,-97.9293058844162,20.329027336253
Cloud forest,-98.6376392148731,21.0373606666494
Cloud forest,-97.8793058846193,20.1873606701738
Cloud forest,-98.229305883198,20.5540273353201
Cloud forest,-98.4793058821827,20.595694001814
Cloud forest,-97.4626392196447,19.9290273379116
Cloud forest,-98.9793058801523,21.1456939995335
Cloud forest,-98.9543058802538,20.9706940002591
Cloud forest,-98.9459725469543,20.9790273335579
Cloud forest,-99.0376392132487,21.1456939995335
Cloud forest,-98.6793058813706,20.9540273336616
Cloud forest,-97.8709725513198,20.2040273367713
Cloud forest,-98.6209725482741,20.862360667375
Cloud forest,-98.8459725473604,21.1123606663384
Cloud forest,-98.7126392145685,20.7040273346982
Cloud forest,-97.5459725526396,19.9206940046128
Cloud forest,-97.9293058844162,20.2123606700701
Cloud forest,-98.3626392159898,20.6456940016067
Cloud forest,-99.0043058800508,21.2623606657165
Cloud forest,-98.9543058802538,20.9790273335579
Cloud forest,-98.4543058822843,20.4623606690335
Cloud forest,-98.8543058806599,21.1040273330396
Cloud forest,-97.8626392180203,20.2040273367713
Cloud forest,-97.7793058850254,20.1290273370823
Cloud forest,-98.5626392151777,20.6790273348018
Cloud forest,-97.7293058852284,20.0123606708994
Cloud forest,-98.5709725484772,21.0790273331433
Cloud forest,-98.8376392140609,21.1123606663384
Cloud forest,-97.8209725515228,19.9956940043018
Cloud forest,-98.5876392150761,20.6290273350091
Cloud forest,-98.9126392137563,20.9623606669604
Cloud forest,-98.6709725480711,20.9456940003628
Cloud forest,-98.8543058806599,20.9290273337652
Cloud forest,-98.3626392159898,20.6873606681006
Cloud forest,-98.2459725497969,20.4956940022287
Cloud forest,-98.3209725494924,20.5540273353201
Cloud forest,-98.3959725491878,20.6373606683079
Cloud forest,-98.0959725504061,20.2040273367713
Cloud forest,-97.7376392185279,19.9956940043018
Cloud forest,-98.3793058825888,20.6956940013994
Cloud forest,-98.6543058814721,20.7040273346982
Cloud forest,-98.0793058838071,20.2373606699665
Cloud forest,-98.0459725506091,20.4290273358384
